0341733444,4.95,93
3367359729,70.16,18
9493836553,35.99,13
3234751725,12.22,87
8209282301,32.33,25
5115755513,48.41,98
5099928027,43.65,19
8937991918,39.43,61
7588109041,62.11,1
9264637121,93.67,51
8190566376,38.62,47
5474248972,17.78,51
0652567509,10.16,9
2617117829,7.91,28
0775465094,53.63,95
1089904589,33.1,63
6778955424,56.47,50
4607929819,46.95,79
3035768957,7.1,18
7119940109,91.84,53
9242177643,82.54,84
3686481878,84.43,49
0519081872,88.42,6
8552008760,25.45,5
0613647453,35.92,98
9871496610,6.77,26
0957076981,60.5,48
2029994038,61.78,100
8246665264,30.78,71
4607030320,19.79,53
9263409464,96.22,32
4929262882,13.56,34
9353173599,82.7,63
3513941566,38.23,2
3237225424,3.64,92
0882138357,51.62,85
3706504953,20.15,92
2415073556,24.97,18
4018479361,44.16,39
1287869886,34.84,93
0798741648,79.98,86
6396410598,98.65,37
2568064754,85.44,23
8227417528,92.98,94
3742916255,44.97,33
0199293189,49.09,32
3889487213,20.5,99
5820834135,16.53,85
6208591363,70.21,54
3743809478,11.06,78
0101634320,90.37,10
1695717298,27.89,79
0203899912,9.7,13
9605669491,50.24,40
7703749626,59.83,24
6247329915,3.79,7
9810707371,93.48,27
5994774954,5.41,21
7270611920,27.22,44
4325970452,12.02,25
5192529825,94.83,7
4542001687,99.6,62
8483673895,35.63,21
4394488701,73.11,36
9540149124,84.39,18
8126597369,11.27,53
5701931510,55.25,19
7822903877,55.06,3
6193716586,39.62,87
2791588245,59.14,70
0998651473,67.91,50
6008688061,87.32,77
8833666591,42.5,56
6239409556,14.85,68
5971488831,63.47,37
3787857273,52.59,30
1764441872,25.2,91
0326506635,16.13,29
6362148585,72.88,93
2689021121,32.4,78
8115650798,35.49,73
0761545380,10.55,81
5984996712,10.97,55
5038720752,65.6,68
1728257416,39.5,44
3707456984,85.72,36
3107194175,36.15,61
3213941236,88.12,71
6154485440,64.85,42
8826078439,62.08,54
7171250174,51.88,87
8000350900,73.02,2
7825696389,26.78,21
9911793002,51.86,99
6312709387,88.68,22
8906258238,5.67,14
6782722063,39.08,46
3500885759,14.83,8
2120280035,73.21,65
7520712483,94.51,23
1698955659,99.8,44
1618676897,74.74,62
8908517571,2.08,81
5726567825,51.98,72
7936219606,70.09,28
1807726217,80.68,88
7318967259,97.23,83
4994878822,38.92,28
6125633471,72.67,8
1609756224,70.44,14
0646615961,29.98,96
3835351498,79.84,31
2009332472,76.57,27
6500680567,48.65,77
2285810116,50.25,100
7959177853,86.4,92
4952784287,19.74,97
0111470928,94.34,97
6565581605,64.05,27
4608798522,24.23,73
7978479268,57.45,63
5827482380,43.34,19
0875165835,63.8,43
6457748994,26.8,20
2270647235,25.45,51
9418373582,30.63,38
0842612930,89.52,92
0418603898,61.73,29
6454371149,80.87,14
1315148238,49.73,100
1802010595,40.1,39
6949466663,99.88,39
6800941117,80.99,43
9972446897,85.23,74
2441804109,94.35,31
9516189412,37.84,70
0501410883,13.56,82
7990698921,47.11,11
3298426700,80.85,22
8016972509,43.46,35
6069457768,60.75,64
9804635129,43.82,70
6067341288,6.0,12
3329525773,98.18,14
6327875910,48.18,87
3899247773,70.83,48
5680767617,78.67,24
4479949451,93.15,14
6548114700,17.23,17
6084628160,95.34,79
8235433441,49.54,99
6204975271,61.37,41
7451982853,49.7,85
5642193794,19.17,85
1324842248,38.27,16
7785742543,60.24,94
3439631340,56.85,57
8825111835,14.67,51
2265343619,68.26,19
7928598867,25.07,98
4815253655,48.4,59
8810770869,48.26,16
0862651234,74.73,65
5430967840,17.57,13
6691916130,43.76,64
2617508090,34.16,21
8377480367,32.3,38
4049083483,54.38,38
2243001313,37.66,4
3725492310,30.47,82
6596568091,92.24,20
9057823919,78.64,31
6760120203,13.11,15
8938078964,7.58,54
9557127615,75.47,30
6297195993,76.63,30
9757864378,22.62,17
1833945237,60.72,99
4237682879,33.48,45
8562439480,21.99,84
1348419909,47.73,71
6660093500,94.2,65
4425500650,32.26,71
1312208129,35.12,72
5981247250,80.72,74
5283289175,82.03,27
2446028927,65.93,44
9625038525,65.02,16
3367873728,24.22,46
8503346551,74.25,46
4251891748,7.33,68
8635046792,17.56,39
5515754625,6.91,87
9645904546,57.57,28
2633282276,5.57,90
7133748070,51.67,39
9887381234,6.46,96
5206428592,19.2,79
6349295500,26.06,90
7255017212,92.54,16
7309778585,14.08,23
1881928496,97.3,36
3698539528,77.3,22
1048125437,51.06,20
9979403829,55.12,64
7825501581,2.31,16
4885873020,76.16,33
2628380429,57.69,70
2613942244,18.07,63
3891079286,11.86,8
9861843212,6.82,90
8443990053,40.77,7
4889978577,50.16,6
7346108375,24.63,47
1415859484,35.24,84
8743905436,34.54,56
7254898288,51.92,16
2616661765,11.16,72
2967260562,57.52,81
6445208074,17.0,28
0299410953,67.12,27
1294747938,12.29,66
5252796386,78.56,59
1611688885,46.69,75
3037271293,89.48,34
7349612873,87.71,51
6081179796,47.21,6
7379508380,24.14,19
2088210780,49.52,59
1029673988,29.18,70
4354639925,83.3,63
4353127015,88.51,78
5731932802,59.86,9
3532789948,96.42,63
1206210810,12.9,16
8715354635,1.57,32
6714301724,68.07,34
7105797773,17.77,79
6392387285,42.57,45
5877519909,28.47,60
3524960293,41.98,39
9972751052,67.42,46
0170160040,68.17,85
4228482747,90.22,61
4150558162,40.84,2
1873487603,22.05,90
1430897990,45.13,35
9333300432,46.2,55
6892980616,91.98,35
3108425036,87.47,65
4081726608,46.16,94
4657058272,82.74,15
3310644896,14.28,52
8430894907,88.3,56
3563417515,79.85,35
1730624992,39.74,74
6387320948,55.76,73
8799332414,69.36,44
7471653652,33.11,33
5173314457,46.38,46
6062206398,50.9,65
1817297073,77.54,40
4231523566,5.14,89
1829122416,81.68,59
8274453390,40.67,44
9328098756,40.34,19
1696262660,82.21,65
1525608559,77.35,77
5266570548,81.03,10
5824208850,15.71,1
2888749634,14.45,24
8077264604,52.97,6
6808538407,49.05,61
2036467592,53.19,59
6476007073,73.57,18
0969985598,87.77,11
2939982846,51.67,1
9855530385,94.63,28
5635348278,80.51,55
8373434855,42.41,92
3746465150,14.48,2
2435821816,25.89,20
0586696322,40.66,90
7618468137,57.04,33
0789323495,47.66,88
7835401001,68.93,52
6358199209,7.34,62
4026785021,44.32,35
2838075824,36.82,17
8870106012,52.11,36
3705178158,4.08,48
0389493700,28.13,11
2195628370,90.81,100
8987781721,80.34,62
9971346971,11.18,62
6482858359,17.1,89
6790787969,41.51,49
4694119412,77.93,87
3794123596,6.93,5
3522705074,35.06,44
9219407107,89.15,87
5712767513,55.38,70
1789534706,42.47,73
7342997324,44.83,5
3055236444,38.09,65
1969982513,70.31,81
3681575430,17.12,85
5616539409,26.6,70
6641737703,43.14,65
6299777234,70.25,82
2003739478,92.66,27
9561453532,65.42,15
5498056470,52.93,5
2002265984,72.82,15
2770074926,77.63,60
2618338107,40.53,8
7699582771,21.98,12
1818807327,86.65,29
4651056971,64.57,97
8888674151,85.24,25
9232996711,96.08,87
7883940579,72.01,39
5854662888,32.31,12
8823252106,97.39,81
6216166389,27.16,64
9788646727,94.11,62
4150380906,2.78,15
2710770395,41.2,41
9450599401,63.47,80
1146820159,48.99,24
9465898214,32.65,23
0421441953,56.82,74
1565179707,52.36,78
9901890735,15.03,86
3768609467,61.77,12
9469059321,31.51,12
9429019592,6.59,25
7354267558,4.07,75
6189728196,3.17,84
2115077745,36.56,9
3321513041,36.13,81
3643754342,83.61,8
4658824824,53.16,79
1061942422,72.85,52
9737456089,49.2,52
4527394030,12.14,61
9117960070,89.72,9
5168436266,87.49,37
3204001345,75.68,24
5300695187,36.67,18
8299519546,72.81,22
8473033902,58.8,44
1411618868,10.13,38
1945517501,13.24,83
1565110114,41.41,77
8736655483,58.09,63
5957382645,2.03,75
4014049539,1.86,99
5729543348,14.71,38
2541739053,43.67,44
8811846590,1.93,39
1834557094,18.75,76
4161094415,9.47,50
6584523742,59.7,3
2290613329,31.95,38
3834409424,36.54,35
8276868632,51.46,87
8744831076,32.99,73
3806154127,69.94,81
7421133898,73.74,61
5602076414,62.99,24
2552784893,50.23,68
3664778931,86.65,95
5199810101,15.19,57
7533420574,59.76,96
6266660365,77.32,65
1178549812,99.02,67
8644291203,2.94,64
8720146795,26.61,29
5980958664,38.33,87
5401223909,80.62,54
5736538022,9.88,38
7358611298,10.6,52
8170920216,86.23,61
4499388218,74.27,40
8197892857,20.04,25
1084898221,90.0,86
4774533250,44.67,68
3715829225,28.55,49
6114137380,66.02,25
5534248881,2.84,8
5202735056,52.88,61
6368536735,17.45,15
8928070705,96.12,61
1457310141,9.57,21
4723347357,49.49,39
5881173792,63.54,51
1259345702,40.47,18
3874871879,16.62,59
1154825229,53.64,33
4901802848,59.9,37
6463514760,68.25,52
4594273914,75.79,34
5719054263,44.95,64
9033905440,45.7,19
8340573184,96.46,47
6649118830,10.27,43
2897480140,58.14,98
5308046888,99.83,34
9199493154,94.8,21
2080860703,9.32,67
7903400362,24.92,78
8351561372,75.59,83
0824543577,2.18,84
5721047858,95.83,20
3478889098,62.11,40
2834949561,6.2,40
3246453999,66.72,33
1973796912,74.4,1
2431866811,93.5,59
9321901635,90.61,70
9996311326,67.52,7
4855068560,23.48,36
3379566905,76.28,92
4680848429,72.76,11
6831741816,40.0,98
4502282833,18.77,30
2122222247,10.3,55
8905907614,38.85,63
6142881333,23.94,53
8621773704,60.42,92
1916028127,31.93,35
9983662512,32.13,23
0930750542,31.2,28
5889305355,44.11,20
9722667895,43.34,1
5050274471,76.33,77
3423303409,98.45,35
2177808681,74.63,63
7701446850,3.15,7
7581056984,84.81,13
4280830435,76.84,24
2919136567,86.96,82
2357234489,53.22,49
9948985925,54.54,97
1416584436,86.57,62
7728170138,34.13,20
7523292267,96.78,57
5950434943,65.03,45
4436807779,86.62,54
4671777817,93.9,58
4937061879,38.8,85
6173730887,74.0,55
6604877997,48.21,4
2827428401,82.93,65
2391460397,95.45,75
0383602201,42.25,80
1093018220,82.26,32
8011810112,74.96,76
0598010048,68.26,66
7230561432,18.18,75
1439456871,87.32,63
8273657772,94.6,18
1267116044,57.11,81
7176440947,4.88,8
2912830605,99.11,10
3211125417,35.05,68
5676959222,1.8,94
0054478492,58.97,77
1022962823,90.02,13
7170742202,51.91,63
7116322468,9.83,54
2964259420,19.05,40
5688324644,89.52,17
3705857797,22.7,70
7040038167,85.75,42
5440201645,35.31,91
7971864573,12.6,33
2821673671,87.9,21
9259130163,62.82,91
2378104769,8.83,76
2355448932,87.27,100
5200856804,61.43,6
2077674123,96.11,27
0601011376,77.19,3
4298927024,44.36,62
6870633142,25.79,49
3103347294,57.3,57
7751897093,29.17,66
3006479108,36.3,52
3415570146,86.57,12
8959450551,35.14,15
0183976496,80.97,68
3082546970,37.12,61
6516592425,67.54,67
5166597508,57.95,65
0661552133,63.6,41
6184870764,66.43,17
1905435521,70.92,15
1213685454,69.51,96
0205155288,66.5,9
5958214055,34.81,29
6739110401,88.68,36
5959511226,66.74,64
6608972557,26.41,15
3186378956,29.82,78
2555692384,94.24,7
7270418314,62.54,51
5193940655,93.54,26
3698239681,38.67,94
8722290166,21.58,37
3965939122,34.75,9
2808496077,98.7,11
5893617961,88.52,96
5958329601,21.67,18
2563202812,91.42,14
3922077081,74.51,2
2787684975,99.04,3
6851853518,16.99,65
7750586594,86.49,16
5185915075,45.23,8
0186698069,30.29,45
6566293082,71.61,84
0731856576,18.75,18
9911638427,86.72,31
5409456403,67.91,33
0118156421,93.33,25
5547351485,62.93,55
8491046126,21.53,7
9045402882,49.89,22
7950917177,64.18,45
6816320674,69.88,11
3549236102,33.44,4
8022918574,81.27,42
7949989998,31.4,55
2746559564,76.62,91
4839994478,26.08,62
0421541978,54.83,14
1235151183,24.12,7
1364707579,46.86,71
4880794492,98.1,92
6170937978,15.61,61
7163963379,71.33,66
2424014541,60.61,89
2114055745,90.27,68
6966026545,31.74,99
1999139339,13.7,84
3711257538,82.52,91
5368851444,60.51,83
7565670651,59.51,59
5246625834,15.21,4
6560130007,66.88,6
9334192776,81.72,77
2086960655,56.12,76
2298711617,87.15,16
2645707576,90.07,11
9450393463,36.11,15
3902805520,65.18,27
7915617873,31.96,93
1307896304,63.56,83
9790107819,74.68,8
4158038749,93.23,61
9058907105,36.27,98
8213071410,83.08,16
5380361908,45.49,68
6035246038,71.97,52
1941301983,35.79,84
9433648944,37.69,80
8929157539,44.52,50
5109725890,57.86,91
2959033522,59.18,44
2695097389,21.87,12
2391561463,63.81,48
7611562192,40.62,29
1621764426,49.27,55
8553183167,82.21,50
8677773309,28.77,75
3624977126,17.78,84
6647582815,43.66,83
3816318387,86.52,67
1904228637,72.78,18
4326370508,27.17,41
5364704366,82.68,90
8856335125,90.09,14
4959352618,44.82,95
5053600985,6.45,2
6510123998,83.87,3
1248514813,41.22,58
2224061646,14.18,11
6410097822,20.14,10
5634535909,36.63,91
1272487307,39.45,74
2464300257,57.28,55
2204861632,35.7,60
6463255804,19.0,40
8741303087,45.98,53
5619299092,25.11,1
0503227074,7.54,13
1674490309,87.34,53
5361934386,86.66,20
2165891484,37.0,46
3389164587,43.13,15
3438441722,37.73,56
7816853905,49.05,4
7408585422,1.6,99
1658389196,78.2,94
7901709532,15.94,84
4232622704,11.16,50
1117659118,51.65,4
8046287806,50.97,55
6529959323,2.61,20
9511030888,80.28,24
5101324608,27.32,54
0446357098,22.31,3
9255830733,97.39,76
4740686001,13.28,40
3239163958,95.07,15
8136103930,90.5,53
3931107677,46.63,12
6521020693,78.85,57
1032887323,67.62,42
8379966891,35.47,31
4553788909,82.73,86
6269416338,86.39,11
0152026773,70.47,28
1256064192,65.9,63
8766266216,18.32,83
3553224040,6.51,75
4888212320,17.41,19
8523852480,30.94,18
4399283010,91.88,41
6277842878,41.53,4
8868407826,74.61,42
9325266205,45.98,29
1801849330,99.53,49
8537473819,10.52,63
0690464440,66.61,82
5748944062,17.76,80
8070328362,70.88,24
5287527690,49.65,13
6472102745,10.41,84
8486091516,77.9,79
2010925649,85.7,57
6294895493,85.81,15
9571463978,55.36,71
0193562545,79.57,77
1013349743,78.43,52
6110012583,15.55,21
1958852957,50.94,43
0479025072,56.76,8
0644974958,76.76,95
9488930445,77.65,90
0672036002,68.58,29
5308941776,82.01,62
4966648653,83.62,100
7771903126,13.06,46
6525973783,3.53,41
7883963491,91.32,77
7383188041,24.72,30
7855686262,45.85,19
5106490781,22.05,83
9558852573,29.86,93
2209900467,9.05,4
6876045224,96.57,92
8957844852,44.3,78
4394362708,83.42,9
5249203760,10.73,67
9653561377,93.67,71
6093640458,21.67,10
5534497688,56.37,39
7667774116,80.19,90
0913167798,36.61,65
1551254544,12.19,90
7501110619,80.55,80
1711387528,74.24,94
8257034165,2.66,69
8422107297,36.48,64
0653509832,68.38,99
7255955905,30.02,69
3492309478,73.04,48
1512366668,81.04,94
5056149528,49.46,9
6110757878,82.18,62
1574484224,12.3,44
5352019185,45.54,14
0850209133,61.55,8
5837959082,78.73,31
6210551772,65.23,8
2917082409,77.41,15
7952077335,49.3,39
3575699257,14.01,61
2165416904,18.3,59
5407765893,99.13,40
8806854714,50.17,98
1389695325,3.47,53
0702020950,33.16,29
9998854115,85.12,2
5969458067,54.03,83
9926340576,13.07,42
5819502228,13.32,62
8372730194,61.01,3
8535522985,18.84,6
8092175516,99.19,74
8608882239,24.68,14
6119196277,44.73,2
8752642155,5.97,93
5195019287,5.14,48
2985630072,35.23,54
4914725979,83.55,85
9059038494,67.22,83
8005406786,72.05,98
6015771067,50.17,87
2478070834,35.05,71
6408814260,33.07,68
4172999085,65.49,44
2872795744,22.1,93
0735246172,78.21,72
5786306277,38.81,5
7181232669,83.23,87
0153085809,90.28,34
9341110974,55.28,63
5443333285,89.99,94
7288968084,45.03,26
6306820717,31.1,26
4214379959,22.3,15
8365312043,10.0,12
1422353978,31.21,85
4140624712,21.36,4
8835235013,84.5,91
7409834663,43.88,61
3593063710,81.33,94
0873509621,3.97,28
3282633210,32.18,33
2879234923,18.84,90
6248506067,30.34,2
1994944454,91.23,56
6882349199,62.83,63
7997231404,7.74,47
7611332348,58.95,76
4571664628,87.65,92
7360548337,44.58,99
9700142805,95.35,8
2234212521,79.97,95
8651717006,15.24,62
4742200044,26.29,19
4513295812,90.56,67
5375591773,79.21,40
7869933955,60.94,28
0531898714,42.04,73
5980230376,3.43,6
0992711648,98.62,100
7491112861,37.75,46
6546925045,3.29,21
2309484312,57.73,25
2525883294,51.65,24
1050681901,97.6,69
6131557859,93.6,93
2810632148,39.65,61
7496786840,19.24,80
0311404434,86.47,7
2333173417,94.82,35
0572507079,61.97,82
7293978011,42.83,48
5146844940,48.24,83
7339971409,18.71,90
9410185332,16.64,14
8118904315,77.7,73
7444512396,36.23,41
7657043731,71.25,25
1314279893,95.25,4
8072209703,12.09,52
3812625063,66.72,14
0783566713,75.17,85
8449541303,56.18,49
9899525350,42.35,92
2093975990,40.9,29
4644421502,22.93,24
6176187526,47.38,69
7880778400,29.52,80
9520181849,61.63,56
6874366048,94.86,97
8251115098,73.45,85
2199847721,94.62,54
8992879827,19.17,75
3860664635,52.31,74
5560699117,71.0,43
5055939047,34.91,45
5026750623,84.67,30
0421201595,55.04,87
7951712996,80.91,25
8236953626,89.58,35
2215145359,49.64,71
8011192449,53.31,95
0051472189,42.33,65
4535558139,95.86,30
9739620572,23.72,78
4881700068,71.32,88
7520272216,60.19,77
6855440286,5.32,55
6215064433,4.78,20
1067431135,69.66,25
7197960348,23.16,48
4241907343,81.01,16
3673832877,60.82,26
8027102117,96.88,54
9211648888,75.47,79
4005271483,23.75,6
6171475844,45.61,64
6050018704,55.17,17
2303459093,92.36,79
2870699409,84.6,19
7687388762,43.09,32
0509713582,87.61,60
8038927949,55.47,67
7857416927,31.9,71
9474734803,15.44,91
8627157958,95.71,55
7861266044,76.34,60
9121949085,26.62,65
2426970298,52.08,48
7600666140,14.54,31
7146011447,7.15,18
1616044819,32.31,99
1902295508,12.47,86
1936955358,68.72,9
6334830512,12.85,79
2150234837,6.48,39
9469305625,5.71,69
6945868723,91.62,5
7790754473,34.04,93
0802998891,53.52,88
2894516854,11.87,23
6066263244,5.68,68
4366700328,16.49,60
6763873221,68.23,7
3544857960,32.04,80
5264717781,4.83,95
8755335449,25.59,83
2303024266,46.8,36
2745706420,45.98,65
3926430868,88.73,61
4787873060,65.94,97
2008027994,76.61,94
5424814179,55.94,64
9486120726,44.69,76
7908529274,6.11,53
