4627814746,4.26,78
8987757371,6.86,66
3200220586,29.74,60
8686980727,94.38,70
9469800969,78.38,16
5643863424,52.95,46
9026018243,10.24,46
4822855937,21.25,97
4198159419,81.63,15
3702124264,10.55,2
3708844668,23.7,83
0763044507,37.21,66
2273740424,47.0,56
5880097078,,34
1012651115,8.09,29
8221349509,54.65,78
2348859361,42.56,99
4350029004,46.3,82
5820240593,94.64,58
8552208138,31.83,37
0955873664,56.91,53
2834246223,91.72,32
8162588019,64.52,18
9850404889,45.35,22
2226161819,61.8,56
4608222307,97.95,78
6518248726,78.33,10
9437347237,,77
4384647680,82.17,65
4198977957,67.68,18
2380388901,2.14,93
0096608805,45.77,49
0134330910,6.69,32
7719504598,61.53,36
6595009394,79.16,42
8233737417,81.84,3
3792909324,27.64,43
8940403505,53.6,87
6567724813,23.84,59
6262272002,92.19,31
1271812760,72.56,85
9202988389,33.91,26
0777368726,87.18,25
4823158539,93.9,98
0518356000,59.43,32
5840981986,,63
7140138343,55.8,32
8647242269,58.24,80
4188949081,6.17,18
1810779615,16.34,97
1039770004,74.33,60
6148412949,60.66,12
2476457230,64.22,55
1786413741,,75
1634411051,55.65,96
7037204426,71.3,27
4172874680,41.89,12
6461992133,49.4,62
0703752812,83.61,40
1904214760,80.16,52
6639881884,92.08,23
9328421127,33.59,55
3824479660,51.59,29
0863704596,34.87,64
1316550210,44.52,75
7635000485,43.96,44
7850879507,55.86,91
9412164960,47.44,5
5090339715,39.67,12
,,51
1075674512,26.93,70
2475058789,65.68,54
0227898315,72.4,79
5846156971,34.62,84
6740739703,60.92,23
2904334137,69.77,11
2106857776,71.95,56
2366204715,60.84,11
3347227103,95.86,57
9665812213,23.57,85
5082982371,76.49,38
8006218062,9.17,19
1556088620,36.27,37
3914872602,13.72,20
3747075030,80.23,88
9711190243,59.91,2
2936091061,17.23,19
7254834674,55.59,81
1605664885,93.69,80
4435827899,62.81,41
3179883660,89.22,9
9854319741,50.71,22
1201947966,96.16,17
8623324877,50.62,16
0076563483,65.37,40
3037383114,30.09,9
,86.02,53
4418293996,40.51,15
1517919036,39.04,83
4640520088,16.92,85
9712701175,14.51,72
3595229642,91.44,15
2342199804,88.26,100
2330432171,49.36,17
1791488604,83.09,83
4975554684,91.47,82
4329885928,70.05,22
9156027951,5.87,68
8922004087,12.95,87
7591536289,20.11,54
0837490688,,70
2143117989,89.51,89
7239781536,63.2,73
6080724816,2.73,87
0721857864,49.07,69
5108465180,16.95,67
9280328958,91.44,60
6066470472,60.36,11
2177476534,35.2,97
1920868165,96.46,44
9569114990,39.52,36
8986410232,10.4,87
2589516216,36.64,66
7283296798,19.61,28
8398871342,,27
5541109807,31.71,84
7224731177,67.45,18
3762807685,37.65,21
1482539570,89.63,48
8204753368,44.24,54
4755317757,80.25,55
9593899209,75.7,68
0686603765,37.89,40
9216873575,53.43,55
0708538477,33.02,11
9486263987,78.45,47
2560329814,90.28,6
7858903045,59.48,20
5277598774,29.47,17
8451880728,57.63,89
1334300491,39.45,92
3104187052,24.07,72
5688555048,62.38,55
3592073930,2.66,20
3905330606,54.56,6
1090321799,44.49,12
4795585924,6.05,18
4847094669,97.78,89
6308312028,99.36,2
5859381952,11.33,81
9525271782,89.12,42
2694506496,20.68,69
6184935750,51.34,83
3159320404,17.35,4
6215398865,62.95,47
9357628018,,70
7891045989,23.98,42
0707595212,49.33,45
2983827673,24.32,94
3488805489,43.53,60
6825682059,51.92,95
7821632486,,96
2618643907,85.93,18
8126133965,92.75,84
0633532899,13.9,48
3996279611,71.69,97
3859751272,94.39,18
5846294056,96.76,92
7070751820,97.37,7
8441606429,47.05,85
8978203497,24.82,98
9806673741,4.4,13
2926961387,44.13,43
8739181206,89.26,1
9963512703,77.07,90
5431848627,25.92,31
4078687455,2.85,15
5547870116,,57
9683586388,41.38,98
9588728378,40.13,40
1135420924,60.36,20
7076824539,53.89,91
0766166770,99.78,25
2993223607,78.95,93
6886847626,88.8,97
4323262706,58.29,48
8224956919,63.87,75
0258378100,66.83,46
3628782219,43.63,73
8317489864,85.85,3
4383396858,24.96,10
3054057681,53.32,71
6288748143,55.11,21
7120075881,87.71,39
8156180935,2.49,29
9163422797,34.44,32
8346417996,16.6,38
,14.1,80
3052003235,90.91,90
5753767373,65.89,94
7880777032,9.42,99
8396293160,25.83,45
0417017633,21.69,32
9128352769,22.07,8
4023130064,85.64,94
6373259547,13.33,27
4835604105,83.85,2
7368782012,11.45,64
2844263339,79.13,69
3961112248,35.62,95
0102043283,46.51,57
8024107177,96.73,30
5991662873,51.71,46
9653116290,55.22,35
7740988795,61.58,74
8930313298,83.61,42
3056201772,26.34,15
9891545993,80.59,38
4382474106,52.81,18
6889336185,70.8,86
1492134040,81.96,54
0156215121,55.52,64
7059435155,25.29,2
3226011559,93.07,31
5563797534,10.68,87
8074594138,71.96,42
5110465854,26.96,79
7353193474,80.48,19
9209013072,80.51,59
1921863495,59.91,37
,69.59,57
1863757926,86.87,34
0527424446,17.04,90
8407560707,2.92,64
3954740287,94.04,60
5411676537,28.65,19
4421551264,41.23,55
6720853295,70.09,
9319613163,60.33,30
8885730000,8.78,30
4394157425,65.44,55
3261436079,94.91,31
1370804772,99.86,100
4841974161,29.95,38
8524573731,96.98,100
3215742211,87.29,99
5584377537,86.6,6
9296495171,85.43,58
5437903394,19.0,60
0329904623,98.05,58
4365143654,49.19,29
3727573118,53.49,29
3247294236,97.51,22
1413389870,48.4,33
9909069916,26.44,8
4521724612,26.07,8
6657346405,56.27,11
2437517275,80.71,36
5441419253,56.46,70
4772919638,20.54,90
2654519551,30.63,37
8101569502,80.64,74
6511931747,69.09,68
9785162952,30.42,
7013346131,96.07,15
1586268204,29.25,87
4826861855,56.86,94
1620125406,82.89,86
4953530111,86.61,24
7372428566,35.2,57
2484405428,57.91,
1391707526,16.12,17
4053774425,91.36,7
8513069440,89.7,54
1359423281,45.96,82
4544366424,90.53,11
9758294993,9.46,14
8258691838,46.17,37
8233657491,57.31,31
7652017683,52.06,71
8103197826,16.29,15
8879564468,22.13,78
4068190806,79.13,25
1330683792,22.92,40
9117204498,39.78,72
9469283583,55.55,88
6538631176,48.98,84
4152911367,30.39,76
0526244895,96.7,81
9444270238,20.09,34
1085062865,34.16,71
3095506209,63.3,44
4420850476,34.89,68
4334924698,31.36,43
6570322199,39.91,98
0951500607,39.39,71
4808650655,87.0,39
3324037462,14.96,37
6646939659,48.82,73
2257582875,49.01,9
3371927245,39.76,23
0412590017,27.73,70
2351907053,45.67,9
1621326032,83.44,57
0137481399,65.3,79
,98.42,31
2614459137,51.14,81
9304262026,55.34,72
3394704974,90.89,69
0660358735,26.57,63
5042602584,10.4,53
4538632430,43.54,24
6261007514,50.28,21
7266744390,3.17,75
2952152821,,65
0862379474,23.85,92
3468656233,79.74,21
4355945916,3.31,89
1582234968,57.29,72
2163844173,90.05,77
5439305048,76.32,55
5729100767,14.22,88
4351425918,91.09,20
8024559227,15.48,39
6419215409,94.04,61
5886681108,52.56,19
9634515755,47.3,65
9351149971,62.64,37
0664059562,96.17,76
5032572719,56.82,15
5322954577,23.07,25
2761510138,86.31,39
0455298471,53.02,14
1778661794,88.99,11
0715568379,53.77,40
6155154036,92.47,70
3100673266,70.07,18
7264333669,51.37,93
6692211238,58.88,74
3507760481,71.74,76
6255414684,73.12,38
5113012399,54.61,24
6736880989,27.38,
3579569394,11.91,27
6635531089,51.86,
3682259694,81.63,60
4347313132,29.19,33
4226810735,35.13,14
1069654000,25.33,47
6974057109,85.41,6
9402258629,95.79,52
6697783434,56.65,40
0995638290,95.46,25
5689969709,44.8,70
2609119985,99.28,99
3296452442,29.28,92
7198396835,78.09,11
7543292234,60.5,46
7904634866,77.95,69
3262810833,40.58,83
5185915908,12.01,18
2198206547,45.58,77
6705058762,37.04,24
5974123776,21.84,74
4827104042,92.4,51
3628080621,52.82,2
6918605055,77.47,48
3873548780,94.16,27
5770500103,2.12,33
2736168902,83.11,96
0914802287,22.33,
5214729399,67.43,73
9480459957,86.61,35
6903646963,84.89,21
4376948731,98.27,13
,37.51,6
9325963403,74.47,28
5524845637,7.96,77
7829303957,33.33,53
1046434801,11.42,38
5976207055,24.41,7
2446644865,69.67,76
0105486462,15.97,10
4050382912,16.0,48
0981710728,20.43,98
4270843108,95.05,62
4534173644,16.54,8
8875516095,14.86,81
1758659087,79.94,61
2517098157,57.43,42
4451744870,95.03,18
6535688884,43.92,76
4164294252,73.61,10
7435350292,50.32,49
4229927850,17.34,24
2105198704,71.74,38
6971087884,92.19,60
7633111645,71.96,53
3823052005,74.2,20
5488574168,14.84,26
8121821649,50.12,94
4083910434,73.59,77
8385391791,38.1,9
3146091086,89.34,20
1195795560,57.37,30
3137249706,78.0,65
7771045219,89.23,7
5855018498,21.06,90
6578430852,20.66,61
2942925994,88.33,61
6171696226,23.88,16
0927740253,7.21,2
0385610078,75.4,54
7252403058,44.15,88
3691428547,77.38,56
1444772105,28.16,29
2635228578,43.74,89
0462070140,13.38,50
6750302452,2.5,41
2592414667,41.63,67
1389735836,74.44,49
2046796216,20.05,21
4259423436,26.22,32
2229309725,92.82,68
2640470469,97.87,77
3536398457,86.51,51
9945733865,62.03,98
6408223989,60.25,45
8279306044,27.67,81
8173222371,,9
0943463725,76.04,89
5472851659,17.2,96
4814610159,42.89,29
2329316306,80.66,19
5051236801,86.21,7
1452607873,61.66,18
1015811496,90.18,69
1072318147,98.84,88
8852208332,15.42,42
7298335268,28.8,67
8058244434,89.03,27
3561604702,36.12,49
0043417892,36.22,52
9298010410,,22
3077787758,30.86,20
6569646101,79.13,30
3628345869,90.59,52
9598726297,74.02,72
8816813686,74.48,5
8676857295,8.49,17
4907303300,,42
8010505218,43.19,31
2170126121,88.39,45
3767836854,77.4,61
5587691142,22.71,10
4769338312,38.72,26
3526275167,65.53,39
4030575919,96.13,56
2434888232,14.24,
6491040731,57.48,78
9116818189,77.83,6
6182578069,10.1,71
1846181967,36.49,26
4385248334,87.44,83
7612893918,34.89,92
6568676908,12.53,68
7582333637,36.18,91
1225822568,75.72,71
9870063579,77.82,98
5259145279,29.36,53
6004176976,63.85,100
7892670377,10.31,78
7183662263,93.91,34
6815500750,77.92,34
0275168926,8.7,88
3999482968,62.33,10
7464905470,35.23,95
1598636076,54.94,31
3039371477,97.62,79
9968055658,70.33,89
4473214767,26.23,22
1516648835,81.84,85
5291611235,64.03,91
6638159193,16.15,14
7919957094,87.77,94
2341318082,68.32,98
1826125643,94.28,13
9418975179,63.94,58
0138985329,95.15,9
6974438907,85.29,43
1056356681,86.6,32
0434539461,22.47,8
7603548731,42.72,71
4710824282,27.01,80
4592010856,64.87,83
4820633773,7.83,41
0806019609,34.42,61
4842014671,17.87,26
8538395725,6.77,25
7688586089,93.94,50
3513605796,30.39,59
4227640378,14.36,46
2719780628,42.62,79
0481425876,68.15,11
3263026355,60.07,66
2661731003,4.3,56
0610459829,27.16,8
1553292564,27.95,54
7587531293,59.46,86
8826235007,92.2,72
1352665003,94.35,95
9121854499,,87
0772920350,79.92,76
1792309545,19.16,25
8961396131,62.99,76
1205447334,6.85,39
5927187656,67.43,2
5095836854,11.73,41
9946333593,71.06,67
0429013023,51.31,29
1617135747,68.44,87
5236296394,50.39,93
5417272819,58.16,21
4364992427,51.92,61
2033062151,4.47,38
4930473369,96.12,4
8284199914,96.48,12
4058865668,76.09,38
7290678352,7.58,58
1240864686,,34
2552973980,92.42,87
8715944122,96.6,35
6741731007,93.36,60
7913826126,69.93,52
1192756089,83.63,77
9092374299,7.94,68
1856569331,71.72,19
3021073544,37.22,57
7299441409,45.49,3
6424511102,75.48,46
0984904065,98.07,80
,87.65,35
0774334644,38.5,41
1578370202,14.91,21
1472760976,45.17,35
1549001224,6.17,96
6238256062,61.9,14
6783930451,22.16,68
4304539962,95.31,58
0836718618,95.25,80
5897273018,10.35,41
0638850260,25.88,87
7461081079,26.32,71
7081169138,61.54,20
7736115068,37.09,73
0732278626,15.27,
6737649539,36.89,16
3355970379,4.46,59
3501866924,46.4,71
3122331571,98.43,18
5695131481,25.28,3
7251130739,48.2,42
2839602052,26.2,42
6090589078,21.5,68
4060661664,31.15,73
3220489123,13.82,10
5064540778,25.25,71
1329832302,97.5,8
4878486157,77.31,7
3469553762,43.77,95
1096055837,87.08,6
0654817695,22.76,61
2646491196,2.2,19
7962973089,52.44,93
9562045782,57.9,56
8274525606,48.01,86
5757095122,48.49,50
0014929510,3.14,
1984943783,30.75,1
1899449956,33.27,3
9252214668,88.98,66
,53.09,33
8924697994,12.41,25
1601434248,82.7,15
3179443142,17.03,11
1697139711,42.1,13
9313153138,12.85,2
2664502539,58.42,39
1080769778,58.26,73
0443534656,50.2,3
3800728909,40.55,25
1481450396,4.56,9
4074747735,51.64,50
7428116100,12.65,87
6183643598,76.23,28
,24.09,83
,29.77,16
1172142969,84.47,62
0876568133,2.04,45
5083007014,75.98,98
2332103708,97.8,17
6870825501,58.16,73
1192191479,12.24,79
8037351968,72.33,46
4339465038,47.19,23
1830056650,67.19,81
5595126525,50.42,84
9871899382,63.53,53
2345118134,58.66,78
1606610466,26.33,50
4001669999,79.84,59
1588162847,3.56,44
3706955138,70.58,53
6759766411,27.99,15
0716119413,83.89,84
4135815721,24.47,36
0441716024,92.72,21
5305154981,47.38,29
0505764255,38.44,98
7039706457,18.93,83
0154750256,9.97,65
6576325150,85.92,70
7759053999,42.94,3
2469246439,59.34,52
5029556779,69.73,1
3053183122,46.06,40
7713618112,23.85,50
1528127456,21.39,7
6690219372,34.75,45
0116496281,58.9,74
1453775840,99.55,35
4101449672,17.79,52
6494410774,18.87,37
3497673610,73.61,7
2738328295,93.61,86
,85.84,72
2423215800,22.4,19
6213243882,15.84,71
3037143721,84.54,12
9700974691,17.78,
4783057982,91.16,74
0314467843,2.86,31
1297224816,57.31,14
2421306915,36.49,27
5258200171,69.69,22
8804339097,17.16,44
3268946744,93.28,23
5817574455,89.85,19
,93.04,43
6857048952,79.25,18
4605261372,28.15,97
5561215391,49.45,51
5986349874,83.97,20
2762914061,88.86,60
7390116461,53.82,21
3999424798,93.6,90
1803061936,13.9,87
1618135174,90.01,57
9747503041,54.12,82
4483544952,38.97,37
3215439216,74.03,31
8009090240,66.52,40
8601616639,79.01,27
4985820490,7.41,61
3227345753,60.17,10
8485954047,63.69,98
7876914894,87.3,2
2545879893,65.15,50
0231150620,23.91,92
,62.49,63
0877493969,33.59,62
7538449124,94.63,88
3946649493,3.33,80
4366381741,41.13,53
5208785789,46.0,36
7626492027,57.45,26
2300076279,69.04,86
7672033496,77.71,63
7517495958,62.65,17
9770350457,6.22,78
9073289844,48.93,10
0359706706,80.6,43
4309997405,19.69,41
8510596285,5.0,88
4665140121,66.41,93
9601634854,97.34,10
8869808706,76.37,80
6241504089,64.59,19
,9.09,12
5096711824,65.34,
7591144048,10.22,84
4166018919,15.29,28
1193137747,8.48,36
0698104911,54.41,23
7817786062,14.06,82
7132359111,100.0,3
8323679916,33.3,98
6370886204,92.47,73
2293964728,62.29,40
8045962842,63.67,46
2624097650,11.68,19
5496199555,50.48,20
0465532064,22.85,83
2948814162,35.19,60
9604383520,28.78,90
5868700748,14.01,12
1288726810,71.09,23
2153435628,23.8,69
3402542563,94.58,94
,99.13,43
6625993332,67.62,99
2598340257,47.19,88
1462149022,35.15,32
3908724097,67.53,69
1505552341,34.92,35
3869813900,76.19,28
4833388150,17.28,89
8229365361,34.63,6
8642402638,61.79,57
1333984054,62.86,49
4171159179,72.59,66
1734133106,93.27,71
4934390351,98.71,52
6784393325,94.72,36
0893571750,47.62,87
9099309600,15.96,77
4468816668,66.86,6
1140844969,21.54,96
6246643179,47.42,19
9842386001,48.78,84
8935064973,85.0,
2292118734,8.63,53
1716356862,55.12,83
8701837615,11.63,24
8167512963,23.3,47
9206120757,65.0,6
8094136955,39.79,91
5502213463,66.66,21
4139175565,52.45,3
,8.87,27
9123185300,77.88,63
4259735032,30.42,66
6478519706,55.76,32
3276265441,2.0,27
1691006096,94.6,99
9706162611,99.99,9
,65.16,82
2661631862,99.73,41
2737974157,29.63,29
7939601962,75.89,54
6754205013,48.91,77
3753629282,13.75,57
6146052928,57.19,92
7704161534,79.17,96
2576983703,80.7,39
1383714952,37.57,31
3407940793,61.76,77
1928886395,41.01,26
7619489132,85.2,50
8299787243,20.18,53
,84.93,2
7202999441,33.05,73
6633519565,22.1,12
2708462137,7.95,66
8539747067,4.51,75
5300202723,73.13,97
5759293393,26.2,58
1567509329,66.19,32
2022363223,52.82,
4742268933,19.08,74
6752955516,42.78,69
1922964290,9.01,85
4035263700,4.12,66
3127129706,65.02,77
7914765439,41.77,82
0676986476,6.34,3
7097487771,61.95,74
6786181468,54.34,69
4905276095,20.45,52
8977424434,41.05,73
5826575971,39.2,6
4146767916,59.03,78
2703411950,70.24,87
4840265557,99.22,99
1929503650,31.45,6
1507764215,39.79,45
3978251331,13.67,48
3591838676,29.11,42
3021775925,30.87,28
1021052564,10.67,86
7467678265,48.8,52
6529932714,13.74,41
1585285030,23.96,59
1763736631,6.8,26
8421322639,7.47,88
9450441555,22.94,58
